fecha,abrir,max,min,CloseClose price adjusted for splits.,Adj CloseAdjusted close price adjusted for splits and dividend and/or capital gain distributions.,volumen
"Feb 26, 2024","1,625.01","1,667.85","1,600.45","1,610.13","1,610.13","631,600"
"Feb 23, 2024","1,670.00","1,670.00","1,577.00","1,629.32","1,629.32","1,858,200"
"Feb 22, 2024","1,767.64","1,825.00","1,760.35","1,817.98","1,817.98","711,900"
"Feb 21, 2024","1,740.21","1,752.61","1,711.35","1,737.77","1,737.77","326,400"
"Feb 20, 2024","1,746.99","1,768.78","1,729.00","1,740.01","1,740.01","371,900"
"Feb 16, 2024","1,772.66","1,792.57","1,750.30","1,768.78","1,768.78","353,900"
"Feb 15, 2024","1,760.00","1,773.02","1,742.32","1,771.83","1,771.83","300,300"
"Feb 14, 2024","1,721.72","1,746.48","1,703.50","1,746.37","1,746.37","290,500"
"Feb 13, 2024","1,682.22","1,729.88","1,669.01","1,706.24","1,706.24","325,100"
"Feb 12, 2024","1,740.18","1,767.00","1,727.83","1,733.23","1,733.23","242,100"
"Feb 9, 2024","1,757.51","1,775.01","1,740.10","1,742.26","1,742.26","379,800"
"Feb 8, 2024","1,729.33","1,743.78","1,712.65","1,732.83","1,732.83","297,600"
"Feb 7, 2024","1,718.45","1,734.92","1,704.37","1,713.87","1,713.87","442,800"
"Feb 6, 2024","1,770.00","1,772.61","1,676.01","1,710.39","1,710.39","704,200"
"Feb 5, 2024","1,769.82","1,778.97","1,752.06","1,774.75","1,774.75","200,400"
"Feb 2, 2024","1,727.08","1,783.51","1,726.32","1,772.90","1,772.90","304,900"
"Feb 1, 2024","1,751.83","1,759.96","1,730.30","1,748.28","1,748.28","250,700"
"Jan 31, 2024","1,715.00","1,736.00","1,705.30","1,711.81","1,711.81","295,800"
"Jan 30, 2024","1,760.00","1,762.53","1,733.86","1,735.30","1,735.30","300,400"
"Jan 29, 2024","1,796.98","1,800.09","1,760.15","1,777.43","1,777.43","359,600"
"Jan 26, 2024","1,741.00","1,798.68","1,727.74","1,795.80","1,795.80","382,700"
"Jan 25, 2024","1,768.66","1,773.71","1,722.00","1,738.80","1,738.80","316,600"
"Jan 24, 2024","1,770.66","1,799.27","1,756.80","1,762.70","1,762.70","337,100"
"Jan 23, 2024","1,767.65","1,769.81","1,750.00","1,759.91","1,759.91","281,300"
"Jan 22, 2024","1,748.45","1,769.20","1,738.41","1,756.30","1,756.30","592,500"
"Jan 19, 2024","1,670.00","1,735.79","1,665.30","1,726.19","1,726.19","683,700"
"Jan 18, 2024","1,646.00","1,672.44","1,643.94","1,661.98","1,661.98","424,300"
"Jan 17, 2024","1,663.60","1,669.03","1,615.27","1,635.28","1,635.28","312,600"
"Jan 16, 2024","1,658.58","1,685.72","1,653.47","1,672.67","1,672.67","364,500"
"Jan 12, 2024","1,610.00","1,678.00","1,596.04","1,658.58","1,658.58","443,400"
"Jan 11, 2024","1,605.31","1,620.00","1,573.42","1,591.68","1,591.68","263,400"
"Jan 10, 2024","1,585.00","1,610.28","1,581.29","1,598.16","1,598.16","231,500"
"Jan 9, 2024","1,563.58","1,582.87","1,563.58","1,573.34","1,573.34","189,300"
"Jan 8, 2024","1,548.18","1,579.38","1,548.18","1,575.60","1,575.60","278,600"
"Jan 5, 2024","1,527.08","1,559.66","1,527.08","1,538.83","1,538.83","317,400"
"Jan 4, 2024","1,489.52","1,543.07","1,483.64","1,519.38","1,519.38","436,400"
"Jan 3, 2024","1,515.01","1,523.19","1,497.90","1,500.00","1,500.00","272,400"
"Jan 2, 2024","1,562.61","1,562.61","1,518.12","1,529.16","1,529.16","350,200"
"Dec 29, 2023","1,581.60","1,589.80","1,565.01","1,571.54","1,571.54","180,200"
"Dec 28, 2023","1,590.88","1,593.36","1,580.62","1,581.60","1,581.60","143,300"
"Dec 27, 2023","1,576.82","1,598.00","1,576.82","1,590.88","1,590.88","200,500"
"Dec 26, 2023","1,597.90","1,598.00","1,568.09","1,576.64","1,576.64","191,000"
"Dec 22, 2023","1,593.00","1,593.00","1,575.57","1,589.08","1,589.08","301,300"
"Dec 21, 2023","1,617.39","1,621.47","1,581.65","1,598.33","1,598.33","398,500"
"Dec 20, 2023","1,625.11","1,643.50","1,595.74","1,597.44","1,597.44","324,300"
"Dec 19, 2023","1,620.00","1,653.42","1,620.00","1,629.99","1,629.99","333,300"
"Dec 18, 2023","1,605.00","1,629.92","1,602.68","1,619.57","1,619.57","264,400"
"Dec 15, 2023","1,603.51","1,626.67","1,598.01","1,606.19","1,606.19","494,100"
"Dec 14, 2023","1,626.80","1,631.09","1,571.00","1,603.51","1,603.51","540,600"
"Dec 13, 2023","1,612.87","1,622.16","1,582.01","1,612.16","1,612.16","346,500"
"Dec 12, 2023","1,611.00","1,618.07","1,590.00","1,616.92","1,616.92","311,600"
"Dec 11, 2023","1,575.13","1,631.75","1,571.02","1,614.70","1,614.70","346,100"
"Dec 8, 2023","1,577.69","1,594.01","1,573.00","1,577.98","1,577.98","336,300"
"Dec 7, 2023","1,576.46","1,592.81","1,567.05","1,590.94","1,590.94","260,400"
"Dec 6, 2023","1,598.46","1,598.46","1,564.21","1,569.25","1,569.25","277,600"
"Dec 5, 2023","1,582.75","1,595.41","1,570.24","1,584.60","1,584.60","543,500"
"Dec 4, 2023","1,638.07","1,645.00","1,590.00","1,599.63","1,599.63","574,100"
"Dec 1, 2023","1,609.33","1,660.00","1,607.75","1,652.01","1,652.01","377,700"
"Nov 30, 2023","1,605.31","1,625.24","1,574.37","1,620.46","1,620.46","488,900"
"Nov 29, 2023","1,602.00","1,615.47","1,592.92","1,610.58","1,610.58","425,100"
"Nov 28, 2023","1,598.32","1,605.50","1,579.42","1,589.09","1,589.09","635,900"
"Nov 27, 2023","1,550.00","1,608.95","1,545.95","1,599.21","1,599.21","681,100"
"Nov 24, 2023","1,522.22","1,549.00","1,522.13","1,535.50","1,535.50","281,000"
"Nov 22, 2023","1,503.80","1,542.45","1,503.18","1,525.00","1,525.00","448,500"
"Nov 21, 2023","1,471.07","1,503.80","1,470.32","1,495.48","1,495.48","352,500"
"Nov 20, 2023","1,475.80","1,484.01","1,450.31","1,481.99","1,481.99","413,100"
"Nov 17, 2023","1,471.91","1,484.90","1,444.56","1,448.00","1,448.00","503,900"
"Nov 16, 2023","1,431.79","1,485.95","1,430.88","1,469.55","1,469.55","422,200"
"Nov 15, 2023","1,445.00","1,462.18","1,435.05","1,442.55","1,442.55","322,000"
"Nov 14, 2023","1,423.22","1,466.92","1,419.27","1,430.51","1,430.51","469,800"
"Nov 13, 2023","1,374.00","1,386.86","1,355.03","1,378.29","1,378.29","230,700"
"Nov 10, 2023","1,346.21","1,377.15","1,337.34","1,374.39","1,374.39","258,200"
"Nov 9, 2023","1,378.34","1,383.31","1,339.67","1,341.38","1,341.38","251,900"
"Nov 8, 2023","1,378.92","1,391.04","1,360.35","1,367.34","1,367.34","252,100"
"Nov 7, 2023","1,388.07","1,391.55","1,372.31","1,382.72","1,382.72","390,100"
"Nov 6, 2023","1,398.59","1,398.59","1,352.96","1,374.77","1,374.77","454,900"
"Nov 3, 2023","1,346.57","1,393.78","1,346.57","1,387.79","1,387.79","734,800"
"Nov 2, 2023","1,349.79","1,392.38","1,310.31","1,319.50","1,319.50","958,800"
"Nov 1, 2023","1,239.00","1,347.96","1,215.01","1,300.01","1,300.01","918,800"
"Oct 31, 2023","1,228.62","1,258.00","1,205.80","1,240.74","1,240.74","477,800"
"Oct 30, 2023","1,221.41","1,242.11","1,211.90","1,226.24","1,226.24","428,800"
"Oct 27, 2023","1,199.91","1,216.93","1,188.40","1,200.45","1,200.45","498,000"
"Oct 26, 2023","1,192.43","1,202.58","1,162.73","1,175.00","1,175.00","407,400"
"Oct 25, 2023","1,209.79","1,215.58","1,186.04","1,190.98","1,190.98","345,500"
"Oct 24, 2023","1,183.84","1,227.31","1,183.29","1,221.99","1,221.99","362,800"
"Oct 23, 2023","1,141.04","1,190.80","1,141.04","1,180.13","1,180.13","279,500"
"Oct 20, 2023","1,180.78","1,181.00","1,144.30","1,169.67","1,169.67","354,100"
"Oct 19, 2023","1,220.65","1,228.87","1,171.17","1,179.96","1,179.96","492,400"
"Oct 18, 2023","1,230.00","1,239.98","1,205.35","1,211.70","1,211.70","365,600"
"Oct 17, 2023","1,215.90","1,244.50","1,207.22","1,240.65","1,240.65","281,900"
"Oct 16, 2023","1,233.08","1,249.98","1,224.43","1,226.20","1,226.20","257,600"
"Oct 13, 2023","1,223.85","1,228.48","1,210.18","1,223.50","1,223.50","213,300"
"Oct 12, 2023","1,239.01","1,246.69","1,218.08","1,229.96","1,229.96","279,700"
"Oct 11, 2023","1,272.87","1,277.99","1,218.00","1,243.95","1,243.95","312,800"
"Oct 10, 2023","1,245.20","1,277.11","1,242.00","1,258.31","1,258.31","301,700"
"Oct 9, 2023","1,218.83","1,244.92","1,206.02","1,238.38","1,238.38","160,900"
"Oct 6, 2023","1,200.62","1,243.00","1,190.01","1,237.53","1,237.53","303,300"
"Oct 5, 2023","1,230.00","1,230.00","1,198.51","1,214.38","1,214.38","351,600"
"Oct 4, 2023","1,238.23","1,242.00","1,222.32","1,231.56","1,231.56","218,400"
"Oct 3, 2023","1,246.86","1,257.17","1,213.10","1,228.28","1,228.28","355,000"
"Oct 2, 2023","1,255.59","1,281.40","1,250.00","1,259.41","1,259.41","347,000"
"Sep 29, 2023","1,295.27","1,301.49","1,262.60","1,267.88","1,267.88","348,200"
"Sep 28, 2023","1,250.85","1,282.71","1,240.01","1,274.14","1,274.14","354,300"
"Sep 27, 2023","1,272.00","1,282.32","1,253.01","1,256.52","1,256.52","312,600"
"Sep 26, 2023","1,275.13","1,278.58","1,251.53","1,268.62","1,268.62","350,900"
"Sep 25, 2023","1,266.00","1,296.40","1,265.02","1,290.53","1,290.53","202,200"
"Sep 22, 2023","1,307.00","1,317.00","1,274.37","1,276.96","1,276.96","280,200"
"Sep 21, 2023","1,295.00","1,310.10","1,287.00","1,293.28","1,293.28","358,000"
"Sep 20, 2023","1,357.00","1,361.41","1,323.66","1,326.34","1,326.34","412,800"
"Sep 19, 2023","1,367.36","1,371.18","1,322.84","1,342.64","1,342.64","634,000"
"Sep 18, 2023","1,376.10","1,400.75","1,372.83","1,383.73","1,383.73","288,000"
"Sep 15, 2023","1,383.47","1,402.49","1,372.70","1,396.66","1,396.66","451,000"
"Sep 14, 2023","1,405.92","1,405.92","1,363.51","1,383.43","1,383.43","472,400"
"Sep 13, 2023","1,393.25","1,401.97","1,373.49","1,397.46","1,397.46","362,400"
"Sep 12, 2023","1,416.06","1,418.90","1,391.07","1,399.14","1,399.14","370,300"
"Sep 11, 2023","1,439.00","1,439.00","1,403.00","1,422.93","1,422.93","433,000"
"Sep 8, 2023","1,436.35","1,451.56","1,421.48","1,428.19","1,428.19","509,500"
"Sep 7, 2023","1,407.44","1,448.82","1,402.01","1,436.35","1,436.35","503,600"
"Sep 6, 2023","1,428.53","1,439.99","1,415.99","1,425.97","1,425.97","735,600"
"Sep 5, 2023","1,415.25","1,448.23","1,410.00","1,435.05","1,435.05","621,200"
"Sep 1, 2023","1,402.62","1,421.93","1,396.65","1,421.64","1,421.64","548,900"
"Aug 31, 2023","1,340.11","1,386.54","1,334.66","1,372.36","1,372.36","678,100"
"Aug 30, 2023","1,310.00","1,343.91","1,307.63","1,343.13","1,343.13","494,900"
"Aug 29, 2023","1,252.45","1,322.29","1,247.89","1,304.66","1,304.66","644,900"
"Aug 28, 2023","1,245.53","1,249.94","1,235.00","1,249.46","1,249.46","213,300"
"Aug 25, 2023","1,221.31","1,240.50","1,202.01","1,237.84","1,237.84","310,900"
"Aug 24, 2023","1,261.00","1,261.00","1,212.01","1,215.31","1,215.31","357,200"
"Aug 23, 2023","1,245.87","1,277.64","1,245.87","1,258.87","1,258.87","429,900"
"Aug 22, 2023","1,248.85","1,252.42","1,219.83","1,242.73","1,242.73","330,300"
"Aug 21, 2023","1,207.99","1,234.96","1,203.12","1,228.51","1,228.51","447,800"
"Aug 18, 2023","1,183.99","1,214.06","1,180.58","1,199.59","1,199.59","495,800"
"Aug 17, 2023","1,253.88","1,258.00","1,196.04","1,196.56","1,196.56","579,200"
"Aug 16, 2023","1,282.67","1,284.39","1,238.37","1,247.44","1,247.44","525,700"
"Aug 15, 2023","1,280.00","1,293.13","1,280.00","1,286.04","1,286.04","329,900"
"Aug 14, 2023","1,305.91","1,313.00","1,273.92","1,296.52","1,296.52","653,100"
"Aug 11, 2023","1,360.72","1,368.41","1,328.47","1,330.00","1,330.00","608,800"
"Aug 10, 2023","1,345.00","1,388.39","1,344.34","1,387.06","1,387.06","651,500"
"Aug 9, 2023","1,347.65","1,348.94","1,312.09","1,312.66","1,312.66","418,300"
"Aug 8, 2023","1,348.97","1,356.28","1,311.40","1,328.36","1,328.36","523,800"
"Aug 7, 2023","1,315.36","1,370.00","1,290.01","1,358.81","1,358.81","710,700"
"Aug 4, 2023","1,321.32","1,325.11","1,277.29","1,296.16","1,296.16","797,000"
"Aug 3, 2023","1,225.00","1,326.61","1,212.69","1,323.11","1,323.11","1,593,900"
"Aug 2, 2023","1,184.55","1,194.64","1,150.01","1,164.81","1,164.81","747,000"
"Aug 1, 2023","1,236.90","1,236.90","1,202.52","1,210.40","1,210.40","380,800"
"Jul 31, 2023","1,235.03","1,257.66","1,223.66","1,238.05","1,238.05","504,300"
"Jul 28, 2023","1,193.85","1,228.14","1,182.39","1,225.02","1,225.02","447,400"
"Jul 27, 2023","1,193.00","1,221.45","1,167.25","1,169.90","1,169.90","628,300"
"Jul 26, 2023","1,181.56","1,189.00","1,171.00","1,176.23","1,176.23","435,700"
"Jul 25, 2023","1,201.51","1,212.56","1,181.16","1,181.84","1,181.84","475,000"
"Jul 24, 2023","1,221.03","1,223.36","1,174.07","1,198.43","1,198.43","441,700"
"Jul 21, 2023","1,209.22","1,228.92","1,201.99","1,221.03","1,221.03","1,116,300"
"Jul 20, 2023","1,210.00","1,223.99","1,194.13","1,198.34","1,198.34","627,700"
"Jul 19, 2023","1,219.03","1,232.58","1,210.94","1,225.75","1,225.75","558,100"
"Jul 18, 2023","1,170.05","1,210.00","1,170.05","1,208.66","1,208.66","641,800"
"Jul 17, 2023","1,128.30","1,181.30","1,128.30","1,179.17","1,179.17","547,200"
"Jul 14, 2023","1,141.00","1,147.77","1,126.84","1,135.72","1,135.72","463,600"
"Jul 13, 2023","1,153.95","1,154.00","1,130.00","1,146.72","1,146.72","383,400"
"Jul 12, 2023","1,143.00","1,153.43","1,127.35","1,141.13","1,141.13","448,200"
"Jul 11, 2023","1,087.15","1,131.45","1,081.37","1,121.58","1,121.58","586,200"
"Jul 10, 2023","1,108.04","1,109.49","1,063.02","1,087.15","1,087.15","1,409,200"
"Jul 7, 2023","1,166.53","1,189.98","1,151.05","1,153.82","1,153.82","503,100"
"Jul 6, 2023","1,221.20","1,226.00","1,145.50","1,153.59","1,153.59","912,500"
"Jul 5, 2023","1,193.75","1,248.77","1,178.30","1,247.36","1,247.36","614,900"
"Jul 3, 2023","1,190.00","1,193.75","1,172.09","1,193.75","1,193.75","237,000"
"Jun 30, 2023","1,188.00","1,212.60","1,173.26","1,184.60","1,184.60","489,600"
"Jun 29, 2023","1,211.20","1,214.21","1,162.39","1,171.45","1,171.45","382,400"
"Jun 28, 2023","1,156.85","1,208.25","1,156.85","1,207.69","1,207.69","409,600"
"Jun 27, 2023","1,173.10","1,183.00","1,159.29","1,162.09","1,162.09","522,300"
"Jun 26, 2023","1,220.90","1,239.03","1,154.50","1,155.51","1,155.51","582,500"
"Jun 23, 2023","1,221.85","1,237.77","1,190.03","1,226.49","1,226.49","779,700"
"Jun 22, 2023","1,211.76","1,242.00","1,199.50","1,241.51","1,241.51","452,000"
"Jun 21, 2023","1,199.00","1,227.51","1,192.00","1,210.90","1,210.90","387,600"
"Jun 20, 2023","1,190.00","1,237.24","1,182.00","1,197.74","1,197.74","436,000"
"Jun 16, 2023","1,224.00","1,224.00","1,192.60","1,194.74","1,194.74","779,400"
"Jun 15, 2023","1,206.41","1,229.35","1,198.29","1,223.77","1,223.77","389,500"
"Jun 14, 2023","1,209.52","1,220.01","1,194.04","1,211.84","1,211.84","360,900"
"Jun 13, 2023","1,252.80","1,254.73","1,189.05","1,209.52","1,209.52","500,400"
"Jun 12, 2023","1,209.00","1,240.37","1,192.20","1,238.15","1,238.15","399,800"
"Jun 9, 2023","1,219.16","1,220.15","1,186.11","1,208.55","1,208.55","447,300"
"Jun 8, 2023","1,205.84","1,224.36","1,192.34","1,209.74","1,209.74","447,500"
"Jun 7, 2023","1,253.44","1,259.54","1,200.88","1,208.29","1,208.29","571,600"
"Jun 6, 2023","1,282.98","1,282.98","1,246.10","1,254.45","1,254.45","478,800"
"Jun 5, 2023","1,268.71","1,292.28","1,258.16","1,289.49","1,289.49","272,900"
"Jun 2, 2023","1,279.91","1,284.11","1,221.07","1,270.67","1,270.67","402,000"
"Jun 1, 2023","1,240.09","1,278.47","1,232.00","1,258.02","1,258.02","344,300"
"May 31, 2023","1,244.36","1,248.64","1,226.62","1,239.00","1,239.00","637,500"
"May 30, 2023","1,297.25","1,301.98","1,242.32","1,249.72","1,249.72","515,100"
"May 26, 2023","1,252.52","1,296.00","1,250.65","1,282.26","1,282.26","409,100"
"May 25, 2023","1,300.42","1,307.88","1,246.81","1,249.91","1,249.91","368,300"
"May 24, 2023","1,290.00","1,297.19","1,261.11","1,284.13","1,284.13","326,200"
"May 23, 2023","1,328.44","1,357.55","1,293.00","1,299.83","1,299.83","491,900"
"May 22, 2023","1,313.33","1,365.64","1,308.80","1,339.62","1,339.62","604,300"
"May 19, 2023","1,327.33","1,327.33","1,300.04","1,310.88","1,310.88","463,600"
"May 18, 2023","1,320.00","1,336.17","1,309.20","1,332.49","1,332.49","349,900"
"May 17, 2023","1,288.25","1,330.57","1,276.00","1,320.15","1,320.15","458,600"
"May 16, 2023","1,286.21","1,301.67","1,268.06","1,275.39","1,275.39","347,600"
"May 15, 2023","1,289.93","1,306.29","1,284.17","1,296.80","1,296.80","507,900"
"May 12, 2023","1,293.93","1,295.37","1,261.64","1,279.67","1,279.67","275,800"
"May 11, 2023","1,296.00","1,303.00","1,281.80","1,296.52","1,296.52","334,600"
"May 10, 2023","1,268.00","1,317.28","1,263.09","1,288.92","1,288.92","535,000"
"May 9, 2023","1,267.56","1,281.20","1,244.77","1,248.05","1,248.05","469,100"
"May 8, 2023","1,242.55","1,289.41","1,242.55","1,284.50","1,284.50","451,300"
"May 5, 2023","1,225.78","1,263.92","1,221.94","1,243.59","1,243.59","478,300"
"May 4, 2023","1,326.05","1,336.81","1,196.16","1,213.38","1,213.38","1,238,700"
"May 3, 2023","1,267.18","1,296.73","1,256.29","1,279.99","1,279.99","566,200"
"May 2, 2023","1,292.48","1,292.48","1,242.67","1,255.74","1,255.74","376,000"
"May 1, 2023","1,263.22","1,298.73","1,260.00","1,291.65","1,291.65","267,300"
"Apr 28, 2023","1,248.38","1,294.27","1,237.25","1,277.49","1,277.49","446,200"
"Apr 27, 2023","1,257.97","1,257.97","1,233.72","1,244.92","1,244.92","300,900"
"Apr 26, 2023","1,241.96","1,259.99","1,232.92","1,235.63","1,235.63","315,700"
"Apr 25, 2023","1,261.78","1,262.31","1,227.58","1,229.55","1,229.55","341,400"
"Apr 24, 2023","1,282.00","1,285.99","1,252.13","1,273.62","1,273.62","316,600"
"Apr 21, 2023","1,296.23","1,304.28","1,268.12","1,281.92","1,281.92","262,100"
"Apr 20, 2023","1,288.28","1,308.29","1,285.30","1,293.77","1,293.77","286,600"
"Apr 19, 2023","1,305.31","1,324.20","1,302.26","1,308.29","1,308.29","209,900"
"Apr 18, 2023","1,320.60","1,337.75","1,315.95","1,321.47","1,321.47","274,000"
"Apr 17, 2023","1,301.52","1,315.88","1,285.64","1,314.74","1,314.74","241,600"
"Apr 14, 2023","1,294.17","1,319.98","1,289.45","1,301.88","1,301.88","248,000"
"Apr 13, 2023","1,277.39","1,304.00","1,268.48","1,296.12","1,296.12","344,000"
"Apr 12, 2023","1,307.46","1,314.91","1,249.70","1,256.04","1,256.04","393,400"
"Apr 11, 2023","1,253.58","1,288.88","1,253.58","1,285.06","1,285.06","403,400"
"Apr 10, 2023","1,225.22","1,252.39","1,210.29","1,251.62","1,251.62","289,800"
"Apr 6, 2023","1,233.90","1,253.97","1,207.70","1,245.00","1,245.00","323,700"
"Apr 5, 2023","1,288.28","1,295.18","1,240.50","1,250.05","1,250.05","473,100"
"Apr 4, 2023","1,328.00","1,329.49","1,296.86","1,301.90","1,301.90","285,500"
"Apr 3, 2023","1,305.00","1,317.77","1,297.00","1,313.64","1,313.64","393,600"
"Mar 31, 2023","1,273.88","1,325.67","1,266.13","1,318.06","1,318.06","719,200"
"Mar 30, 2023","1,247.99","1,269.18","1,228.00","1,266.80","1,266.80","463,900"
"Mar 29, 2023","1,212.67","1,230.23","1,208.14","1,224.88","1,224.88","373,700"
"Mar 28, 2023","1,186.09","1,198.64","1,183.00","1,196.74","1,196.74","251,700"
"Mar 27, 2023","1,198.00","1,215.90","1,182.60","1,191.79","1,191.79","355,600"
"Mar 24, 2023","1,184.28","1,197.26","1,163.84","1,187.28","1,187.28","424,600"
"Mar 23, 2023","1,205.92","1,236.02","1,178.57","1,191.55","1,191.55","406,900"
"Mar 22, 2023","1,224.20","1,225.65","1,185.08","1,186.63","1,186.63","381,500"
"Mar 21, 2023","1,199.25","1,234.00","1,196.22","1,220.42","1,220.42","419,700"
"Mar 20, 2023","1,197.28","1,198.56","1,167.00","1,182.75","1,182.75","376,700"
"Mar 17, 2023","1,200.17","1,208.00","1,180.78","1,201.15","1,201.15","641,800"
"Mar 16, 2023","1,180.00","1,228.77","1,173.37","1,214.74","1,214.74","495,500"
"Mar 15, 2023","1,186.73","1,200.00","1,159.35","1,188.96","1,188.96","475,000"
"Mar 14, 2023","1,193.30","1,216.28","1,179.16","1,214.96","1,214.96","471,400"
"Mar 13, 2023","1,152.78","1,180.67","1,124.02","1,162.33","1,162.33","531,400"
"Mar 10, 2023","1,193.00","1,201.14","1,143.62","1,168.04","1,168.04","662,000"
"Mar 9, 2023","1,243.77","1,268.00","1,196.26","1,201.79","1,201.79","456,000"
"Mar 8, 2023","1,264.72","1,265.00","1,230.32","1,252.57","1,252.57","318,100"
"Mar 7, 2023","1,260.96","1,268.33","1,236.13","1,264.91","1,264.91","559,600"
"Mar 6, 2023","1,233.00","1,273.86","1,218.83","1,256.26","1,256.26","624,100"
"Mar 3, 2023","1,226.48","1,227.97","1,203.23","1,226.74","1,226.74","556,800"
"Mar 2, 2023","1,195.00","1,223.04","1,188.00","1,218.52","1,218.52","359,600"
"Mar 1, 2023","1,220.85","1,225.00","1,190.21","1,208.72","1,208.72","580,400"
"Feb 28, 2023","1,191.99","1,223.05","1,186.18","1,220.00","1,220.00","568,700"
"Feb 27, 2023","1,172.84","1,192.16","1,153.37","1,182.99","1,182.99","701,600"
"Feb 24, 2023","1,163.25","1,181.70","1,118.81","1,156.88","1,156.88","1,089,900"
"Feb 23, 2023","1,134.88","1,142.34","1,101.05","1,136.26","1,136.26","720,500"
"Feb 22, 2023","1,104.67","1,134.41","1,093.32","1,118.26","1,118.26","683,300"
"Feb 21, 2023","1,094.90","1,123.31","1,085.15","1,099.33","1,099.33","656,900"
"Feb 17, 2023","1,104.70","1,112.01","1,088.36","1,100.87","1,100.87","427,500"
"Feb 16, 2023","1,131.75","1,156.75","1,117.85","1,119.64","1,119.64","394,300"
"Feb 15, 2023","1,122.00","1,164.00","1,115.27","1,159.60","1,159.60","338,700"
"Feb 14, 2023","1,101.93","1,147.53","1,083.10","1,132.31","1,132.31","389,800"
"Feb 13, 2023","1,111.16","1,126.64","1,102.91","1,112.32","1,112.32","288,100"
"Feb 10, 2023","1,125.77","1,129.57","1,097.83","1,104.95","1,104.95","400,200"
